epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,59.2411,1.61815,3.57663,1.19003,0,0,0,0,0,8317.42,0,6e-05,6e-05,6e-05
2,119.755,1.39637,1.08814,1.05424,0,0,0,0,0,6507.72,0,0.000126783,0.000126783,0.000126783
3,181.723,1.38171,0.93446,1.06884,0,0,0,0,0,9791.67,0,0.0001901,0.0001901,0.0001901
4,242.542,1.29108,0.83399,1.05341,0,0,0,0,0,6905.66,0,0.000249953,0.000249953,0.000249953
5,303.642,1.31226,0.78825,1.06902,0,0,0,0,0,3817.75,0,0.00030634,0.00030634,0.00030634
6,364.15,1.266,0.75051,1.07173,0,0,0,0,0,14585.6,0,0.000359262,0.000359262,0.000359262
7,424.862,1.36541,0.81717,1.11059,0,0,0,0,0,3944.39,0,0.00040872,0.00040872,0.00040872
8,485.844,1.28416,0.72819,1.06759,0,0,0,0,0,2384.91,0,0.000454713,0.000454713,0.000454713
9,547.177,1.33254,0.76875,1.12724,0,0,0,0,0,3074.27,0,0.00049724,0.00049724,0.00049724
10,608.553,1.30995,0.72159,1.10196,0,0,0,0,0,3936.09,0,0.000536303,0.000536303,0.000536303
11,669.135,1.24843,0.66293,1.04823,0,0,0,0,0,2881.08,0,0.0005719,0.0005719,0.0005719
12,729.456,1.188,0.64509,1.03449,0,0,0,0,0,3494.37,0,0.000604033,0.000604033,0.000604033
13,790.383,1.21824,0.65233,1.06492,0,0,0,0,0,1915.85,0,0.0006327,0.0006327,0.0006327
14,851.476,1.18966,0.63397,1.02398,0,0,0,0,0,2676.04,0,0.000657903,0.000657903,0.000657903
15,911.919,1.25801,0.62936,1.06812,0,0,0,0,0,3725.83,0,0.0006535,0.0006535,0.0006535
16,972.633,1.21504,0.62379,1.06317,0,0,0,0,0,2098.75,0,0.00062875,0.00062875,0.00062875
17,1032.83,1.21438,0.65275,1.04504,0,0,0,0,0,2490.31,0,0.000604,0.000604,0.000604
18,1093.93,1.2563,0.65469,1.06517,0,0,0,0,0,3035.93,0,0.00057925,0.00057925,0.00057925
19,1154.35,1.19194,0.65083,1.03356,0,0,0,0,0,2413.59,0,0.0005545,0.0005545,0.0005545
20,1215.35,1.15855,0.61344,1.06242,0,0,0,0,0,2782.03,0,0.00052975,0.00052975,0.00052975
21,1275.89,1.17271,0.58321,1.03446,0,0,0,0,0,1984.09,0,0.000505,0.000505,0.000505
22,1337.16,1.17451,0.57854,1.02808,0,0,0,0,0,3122.69,0,0.00048025,0.00048025,0.00048025
23,1397.25,1.13178,0.58699,1.03009,0,0,0,0,0,2425.91,0,0.0004555,0.0004555,0.0004555
24,1457.79,1.08783,0.5569,1.0044,0,0,0,0,0,2462.19,0,0.00043075,0.00043075,0.00043075
25,1519.1,1.14927,0.55041,1.00518,0,0,0,0,0,2634.18,0,0.000406,0.000406,0.000406
26,1580.1,1.05532,0.53151,0.99777,0,0,0,0,0,2259.93,0,0.00038125,0.00038125,0.00038125
27,1641.31,1.06398,0.52959,1.03049,0,0,0,0,0,2331.67,0,0.0003565,0.0003565,0.0003565
28,1701.81,1.10264,0.52945,0.98748,0,0,0,0,0,2440.05,0,0.00033175,0.00033175,0.00033175
29,1763.19,1.07928,0.53195,0.98765,0,0,0,0,0,2318.46,0,0.000307,0.000307,0.000307
30,1823.46,1.0829,0.5141,0.95932,0,0,0,0,0,2410.2,0,0.00028225,0.00028225,0.00028225
31,1884.04,1.07958,0.53729,1.00412,0,0,0,0,0,2143.26,0,0.0002575,0.0002575,0.0002575
32,1944.31,1.04549,0.51117,0.99381,0,0,0,0,0,2154.86,0,0.00023275,0.00023275,0.00023275
33,2004.95,0.99479,0.48176,0.98771,0,0,0,0,0,2424.37,0,0.000208,0.000208,0.000208
34,2065.55,0.95601,0.48433,0.96297,0,0,0,0,0,2671.62,0,0.00018325,0.00018325,0.00018325
35,2126.25,1.00447,0.47913,1.01861,0,0,0,0,0,2453.99,0,0.0001585,0.0001585,0.0001585
36,2187.38,0.98218,0.47118,0.98541,0,0,0,0,0,2447.73,0,0.00013375,0.00013375,0.00013375
37,2247.29,1.01837,0.45689,0.995,0,0,0,0,0,2552.43,0,0.000109,0.000109,0.000109
38,2307.7,0.9135,0.44444,0.95657,0,0,0,0,0,2676.11,0,8.425e-05,8.425e-05,8.425e-05
39,2367.94,0.93396,0.44815,0.95057,0,0,0,0,0,2671.48,0,5.95e-05,5.95e-05,5.95e-05
40,2428.26,0.89159,0.43448,0.94006,0,0,0,0,0,2648.8,0,3.475e-05,3.475e-05,3.475e-05
